time_s,tension_kN,opb_interlink_angle_deg,ipb_interlink_angle_deg,opb_interlink_01_deg,ipb_interlink_01_deg,opb_interlink_02_deg,ipb_interlink_02_deg,opb_interlink_03_deg,ipb_interlink_03_deg,opb_interlink_04_deg,ipb_interlink_04_deg,opb_interlink_05_deg,ipb_interlink_05_deg,opb_interlink_06_deg,ipb_interlink_06_deg,opb_interlink_07_deg,ipb_interlink_07_deg,opb_interlink_08_deg,ipb_interlink_08_deg,opb_interlink_09_deg,ipb_interlink_09_deg,opb_interlink_10_deg,ipb_interlink_10_deg,opb_interlink_11_deg,ipb_interlink_11_deg,opb_interlink_12_deg,ipb_interlink_12_deg,opb_interlink_13_deg,ipb_interlink_13_deg,opb_interlink_14_deg,ipb_interlink_14_deg,opb_interlink_15_deg,ipb_interlink_15_deg,opb_interlink_16_deg,ipb_interlink_16_deg,opb_interlink_17_deg,ipb_interlink_17_deg,opb_interlink_18_deg,ipb_interlink_18_deg,opb_interlink_19_deg,ipb_interlink_19_deg,fairlead_x_m,fairlead_y_m,fairlead_z_m,line_length_m,fairlead_angle_in_plane_deg,fairlead_angle_out_of_plane_deg
235.5,1092.1762363344512,-0.15457616175120886,0.19679769437392203,-0.15457616175120886,0.19679769437392203,-0.04041718197089594,0.04913002624313143,-0.01207032924409268,0.014513572729498417,-0.003733364365730812,0.004475009444445701,-0.0011668351825894006,0.0013972592156952155,-0.0003658605465635076,0.00043796484835139477,-0.00011483045126744108,0.00013744356413857524,-3.6056013172430284e-05,4.3153013525920033e-05,-1.132165469100357e-05,1.3549604737995034e-05,-3.5550204712047902e-06,4.254437258262247e-06,-1.1162829891799429e-06,1.3358497697683815e-06,-3.5051491646655477e-07,4.1944315717458574e-07,-1.1006232171574486e-07,1.317008490923138e-07,-3.455974363112135e-08,4.135268496635377e-08,-1.0851732181965528e-08,1.2984211041167889e-08,-3.407173625476646e-09,4.076562171167708e-09,-1.0689343595517383e-09,1.2788930363336096e-09,-3.327033015231226e-10,3.9803764701170165e-10,-9.509351596673557e-11,1.1376383163647022e-10,39.81800383378722,-0.14684465743797204,-13.555638324337536,819.2787284990046,1.7487218212957913,-1.4430265852991155
236.0,1100.0876854666324,-0.15986374297834366,0.20799323143635431,-0.15986374297834366,0.20799323143635431,-0.041405896520304485,0.05112897602915521,-0.012304159358000805,0.015010182294804152,-0.0037901968490280484,0.004607731440085579,-0.0011800307055739804,0.0014330080522000032,-0.0003685911592221145,0.0004474474807123208,-0.00011524907702465916,0.0001398854853547305,-3.605041192285126e-05,4.37530278299448e-05,-1.1277033721482348e-05,1.3685925265000096e-05,-3.5276015657574096e-06,4.280950590912927e-06,-1.1034792574096503e-06,1.3390792066929214e-06,-3.4518253859353157e-07,4.1886330436161234e-07,-1.0797754087723387e-07,1.3102022240452896e-07,-3.377674044168685e-08,4.09830278063341e-08,-1.0565714465973643e-08,1.2819366917417153e-08,-3.304818294394085e-09,4.009559947773786e-09,-1.032915932004712e-09,1.2531284810228287e-09,-3.2031577405728395e-10,3.8858942418512083e-10,-9.126815351977222e-11,1.1071758084604818e-10,40.07290829909704,-0.02500052458652746,-13.441668154500228,819.0564533674722,1.8320999750513527,-1.488437246809382
236.5,1109.492892979057,-0.16527271527644313,0.20030677643668254,-0.16527271527644313,0.20030677643668254,-0.04237204147804978,0.049438593860649194,-0.0125204423934101,0.014480386814521524,-0.003838538909365078,0.004428277452037213,-0.0011896579673719714,0.0013713618505300316,-0.0003699291835298008,0.000426319099656005,-0.00011514902412450553,0.00013268806991714968,-3.585773641769179e-05,4.131688666049874e-05,-1.1166504855767163e-05,1.2866142866345919e-05,-3.4773759625345576e-06,4.0065369303389585e-06,-1.0828942212342253e-06,1.2476418406320878e-06,-3.372255111512971e-07,3.8851760981976595e-07,-1.0501583217474302e-07,1.2098498000620214e-07,-3.2703093817045604e-08,3.7674882887799995e-08,-1.0184034672593584e-08,1.1731926537723445e-08,-3.171170430027775e-09,3.6530485669104436e-09,-9.867250345428188e-10,1.1366282790446281e-09,-3.046653950575989e-10,3.5093955844712953e-10,-8.648882345303741e-11,9.962262583313962e-11,40.3238741069896,0.09891098668322451,-13.371132882355765,818.8281655780816,1.7876456474584292,-1.5356738083050374
237.0,1119.9442984693585,-0.16995446273778395,0.17540756422717305,-0.16995446273778395,0.17540756422717305,-0.043147099524945824,0.04426680324784606,-0.01267484259320089,0.012985655737590725,-0.0038659270919023047,0.003959152596093977,-0.0011921745299324838,0.001220773039429122,-0.0003688746477087433,0.00037770782584509177,-0.00011425220432655256,0.00011698622622255492,-3.540228498359863e-05,3.624909626111255e-05,-1.0970062084023457e-05,1.123240577279296e-05,-3.3992795146365328e-06,3.480554067418626e-06,-1.0533305211862899e-06,1.0785095246146456e-06,-3.263942185679352e-07,3.3419471894994265e-07,-1.0113936430182901e-07,1.0355597308115534e-07,-3.133990699967871e-08,3.208857611375086e-08,-9.7111864907488e-09,9.943123781878881e-09,-3.008962178545261e-09,3.080811269096732e-09,-9.316371938337427e-10,9.538783778797566e-10,-2.8627719210330173e-10,2.931101168747571e-10,-8.093689192762491e-11,8.286838315027742e-11,40.561405480070434,0.21641545557232855,-13.348192829509069,818.6021409145985,1.6185065650863493,-1.5781843617382603
237.5,1130.9277807051308,-0.1731350225159481,0.1378049155277793,-0.1731350225159481,0.1378049155277793,-0.04358952523217121,0.03608034948600914,-0.012732308375630351,0.010637684881941459,-0.0038631251289388013,0.0032362286862018474,-0.001185151356899864,0.0009936491550334688,-0.00036480660621971306,0.0003059439740466093,-0.0001124077855434083,9.428146758162652e-05,-3.4650543742339527e-05,2.906462665842255e-05,-1.068152836808631e-05,8.959900014975773e-06,-3.2927347149467107e-06,2.762113864977277e-06,-1.0150328232983216e-06,8.514908633110316e-07,-3.128984616106574e-07,2.6249340966634324e-07,-9.645544409201132e-08,8.092017090682962e-08,-2.973375774685928e-08,2.4945655200927282e-08,-9.165794043521896e-09,7.690069784101195e-09,-2.8252793560872992e-09,2.370481915375493e-09,-8.702565884152659e-10,7.301928122379825e-10,-2.6607491754468996e-10,2.232589116249143e-10,-7.49035784815562e-11,6.285212134436437e-11,40.77655276718737,0.31938410782785953,-13.373353008375513,818.3869582499026,1.3365511139635389,-1.6099842905662427
238.0,1141.8948640352257,-0.17422701940301755,0.0932641210438814,-0.17422701940301755,0.0932641210438814,-0.04360145143634882,0.02557088540324328,-0.012670897485983877,0.007599124529335101,-0.0038250773883160625,0.0023088533286035866,-0.0011675057030791343,0.0007061232250712118,-0.00035753547435013336,0.00021638621779703282,-0.00010960188486180447,6.635365119387323e-05,-3.3612040099084964e-05,2.035104336460294e-05,-1.0308115810355822e-05,6.241781101353113e-06,-3.1612853974993e-06,1.9143898724950606e-06,-9.69500687043189e-07,5.871542950167649e-07,-2.9732575805528287e-07,1.800835709173093e-07,-9.118363994501678e-08,5.523265522138805e-08,-2.796411420515035e-08,1.6940159764227614e-08,-8.575956972441722e-09,5.195609039679543e-09,-2.6298817307507538e-09,1.5934098951280195e-09,-8.059222416210475e-10,4.883393094776441e-10,-2.451772817948015e-10,1.4857476656829566e-10,-6.872687916994544e-11,4.1650705350270993e-11,40.961651233516825,0.400473414956382,-13.443527945660797,818.1907701567566,0.961523153554005,-1.626349159015723
238.5,1152.2970840474911,-0.17290524795343387,0.04716777627178988,-0.17290524795343387,0.04716777627178988,-0.043135991719375766,0.01359345651126277,-0.012482713710601135,0.004080286226338458,-0.0037509269550183846,0.001239202617978983,-0.001139429305865272,0.00037767696304807436,-0.0003472569995441015,0.00011522892209903983,-0.00010593592792991915,3.517111325353338e-05,-3.2330357683011706e-05,1.0735495992899092e-05,-9.86694171663958e-06,3.2768617069467403e-06,-3.01130410591282e-06,1.0002167252572227e-06,-9.190236120220431e-07,3.0530232482520954e-07,-2.80477947615746e-07,9.318931259872563e-08,-8.559940584900046e-08,2.8444747512066426e-08,-2.6124172702075208e-08,8.682360711686315e-09,-7.97281769109587e-09,2.6501536575932834e-09,-2.4330679137461196e-09,8.088674601041661e-10,-7.420067589695277e-10,2.467144991593385e-10,-2.246709163909417e-10,7.471291913725253e-11,-6.272522218219067e-11,2.086143209230335e-11,41.11105316813655,0.4535229868455881,-13.552386453415252,818.0205136215394,0.519634998323696,-1.6242653345606286
239.0,1161.620353218787,-0.16912569713574951,0.003539927871758514,-0.16912569713574951,0.003539927871758514,-0.0421948494464298,0.0010735530891056377,-0.012172275104693386,0.00032602665147107965,-0.003643280619328738,9.905259499801411e-05,-0.0011020925780193458,3.009918378231058e-05,-0.000334440424096533,9.146260775693713e-06,-0.00010158611487652984,2.779280886224166e-06,-3.086889182529296e-05,8.445420958314748e-07,-9.380139638801697e-06,2.5663161833439615e-07,-2.850345912533049e-06,7.798283572938371e-08,-8.661354874708568e-07,2.3696700764247167e-08,-2.631928552116407e-07,7.200733587375141e-09,-7.997648967301159e-08,2.188092019843902e-09,-2.430246671048157e-08,6.648967312449096e-10,-7.384753021384067e-09,2.0204141969733208e-10,-2.2438591384339912e-09,6.139042157619304e-11,-6.81354860870316e-10,1.8641419289940057e-11,-2.054400279585991e-10,5.6207106321478516e-12,-5.715003285066997e-11,1.5635908873589075e-12,41.22173183781072,0.4738883561991343,-13.690934254541363,817.8811885293168,0.04170908866559643,-1.6025687776610595
239.5,1169.4171673031947,-0.16308645117052142,-0.03912531263412748,-0.16308645117052142,-0.03912531263412748,-0.04081815591541481,-0.011296329909925719,-0.011753113605224326,-0.003373557361604283,-0.003507024565004211,-0.001017355684955375,-0.001057235919510504,-0.00030769534061494264,-0.0003196902012468538,-9.31437623464286e-05,-9.675797015677312e-05,-2.8205858753438028e-05,-2.9295901783350874e-05,-8.541317721947617e-06,-8.870069516202825e-06,-2.5864877600126574e-06,-2.685636161726179e-06,-7.832420184005937e-07,-8.131437500395086e-07,-2.3718189144933244e-07,-2.4619967711039414e-07,-7.182358466781479e-08,-7.454312747433415e-08,-2.174966664802719e-08,-2.2569790519778495e-08,-6.586245593846671e-09,-6.833530344097121e-09,-1.9944397172885375e-09,-2.068890128848194e-09,-6.039188340558739e-10,-6.259700234438166e-10,-1.8275102554064755e-10,-1.880802374820864e-10,-5.491778042595156e-11,-5.21639543055983e-11,-1.5233334979099e-11,41.293642527695575,0.45868942311426386,-13.848271778819859,817.7753305563384,-0.43898971220897726,-1.561773852512513
240.0,1175.3346288781086,-0.15514749013712636,-0.0839764200391254,-0.15514749013712636,-0.0839764200391254,-0.03906979237344862,-0.02292623275823378,-0.011243567741100947,-0.006730654432687717,-0.003348002776761405,-0.0020156708985225513,-0.001006750018493862,-0.0006071753052859273,-0.00030361400957584154,-0.00018321700794844895,-9.164449357176094e-05,-5.5319003660102213e-05,-2.7672060886682098e-05,-1.6704916483731602e-05,-8.3555806123465e-06,-5.0444551829316685e-06,-2.522968117493345e-06,-1.5232957384330537e-06,-7.618103893394107e-07,-4.599961386540113e-07,-2.300286963602824e-07,-1.3890700368743918e-07,-6.945717681624748e-08,-4.194634093316719e-08,-2.0972588043037605e-08,-1.2666709548617989e-08,-6.332638006493827e-09,-3.8249985654173e-09,-1.9120202396138485e-09,-1.154978538975499e-09,-5.769369525008674e-10,-3.485334688306024e-10,-1.728890759126211e-10,-1.0445218630056645e-10,-4.784192836665767e-11,-2.8905974260812192e-11,41.32976133670803,0.4069609222626389,-14.012452414721967,817.7027739067994,-0.8890725492143946,-1.5036615430262221
240.5,1179.1365272907278,-0.14573674073776124,-0.1272297935445982,-0.14573674073776124,-0.1272297935445982,-0.03702186027653196,-0.03299617234226092,-0.010662676924857301,-0.009550604186232999,-0.0031718168132246686,-0.0028450174402569407,-0.0009523197938254537,-0.0008545668578866072,-0.00028671802005133813,-0.00025732373526598753,-8.63961674256324e-05,-7.754425610673306e-05,-2.6041850536465192e-05,-2.337413287867059e-05,-7.849630366364847e-06,-7.045655155647239e-06,-2.3660644545327673e-06,-2.1237689041442397e-06,-7.131878497095275e-07,-6.401667776595071e-07,-2.1497170371949335e-07,-1.929652048147657e-07,-6.47975585538526e-08,-5.8165418733130375e-08,-1.9531508348205998e-08,-1.7532768968253623e-08,-5.887225898109392e-09,-5.284865467515206e-09,-1.7744393709030744e-09,-1.5929161202257432e-09,-5.34493295111574e-10,-4.798245421779477e-10,-1.598989824231458e-10,-1.4354703021132184e-10,-4.418303565476045e-11,-3.9665318634617744e-11,41.33577873548874,0.31969763050515554,-14.171365622731857,817.6607448245721,-1.2773340248517222,-1.430744659290528
241.0,1180.7180877050464,-0.1352690340877878,-0.16399678230628173,-0.1352690340877878,-0.16399678230628173,-0.03474163766467743,-0.04080453189088763,-0.010026926622982444,-0.011688903016299998,-0.002982935991208897,-0.003470033499619831,-0.0008951790512743735,-0.0010406901415490261,-0.0002693403334802994,-0.00031305532807787586,-8.110394937069135e-05,-9.425765508080591e-05,-2.4429104814863954e-05,-2.8390270904330372e-05,-7.3582256681898765e-06,-8.551109034950429e-06,-2.2163515769381675e-06,-2.5755818240599438e-06,-6.675813617021505e-07,-7.757615653370559e-07,-2.0108040505549015e-07,-2.336582741730095e-07,-6.056689107879105e-08,-7.037753514197867e-08,-1.8243182867578795e-08,-2.1197602272973518e-08,-5.494949801055078e-09,-6.38465177898306e-09,-1.6550172330959468e-09,-1.9229295670193515e-09,-4.981648504513971e-10,-5.787904207414902e-10,-1.4892706269543462e-10,-1.730252682580047e-10,-4.1126659270332985e-11,-4.7780317543746036e-11,41.31948866925619,0.19979348458255575,-14.313579360547266,817.6442621656921,-1.5768943618901023,-1.3457464110410746
241.5,1180.1124625761802,-0.12409571470560844,-0.18917365435126726,-0.12409571470560844,-0.18917365435126726,-0.03228351364807595,-0.0458220746268943,-0.009348385314408523,-0.013048673183719946,-0.002784241503165733,-0.0038680778000337837,-0.0008360019749262627,-0.0011597813433521654,-0.00025162705916519416,-0.0003489166769399435,-7.579446715307325e-05,-0.00010507643427499698,-2.2836498205384692e-05,-3.165666045635552e-05,-6.880523999720233e-06,-9.537379308007714e-06,-2.0730678619541224e-06,-2.8733796537944636e-06,-6.246050967263745e-07,-8.65679172942834e-07,-1.881904266063177e-07,-2.608080092776976e-07,-5.670084252907691e-08,-7.857508543483265e-08,-1.7083674746623307e-08,-2.3672743707057875e-08,-5.147197903841279e-09,-7.131980115320387e-09,-1.5507294789876038e-09,-2.1485589236850855e-09,-4.66909315963904e-10,-6.468682306996243e-10,-1.3962263572777277e-10,-1.9342467508665858e-10,-3.856658608067279e-11,-5.342494484446479e-11,41.2899697410106,0.051879789740233884,-14.429093467132459,817.6467625656054,-1.7670364988523555,-1.2512147080132991
242.0,1177.488557731811,-0.11249065930471115,-0.19875069860590197,-0.11249065930471115,-0.19875069860590197,-0.029687201416512005,-0.04770967392096564,-0.008634526273231562,-0.013570709342250206,-0.002577066009775064,-0.004025002024220097,-0.0007749421327405329,-0.0012080427716320888,-0.00023355193117901104,-0.00036385066001747604,-7.043817027579657e-05,-0.00010970347714792671,-2.1248643365881922e-05,-3.309013509457335e-05,-6.409945674644217e-06,-9.981235753674064e-06,-1.9336483202784176e-06,-3.0107180549690627e-06,-5.833116245503068e-07,-9.081463885018683e-07,-1.7596397768005956e-07,-2.7393128294091253e-07,-5.3081952833692426e-08,-8.262802736574697e-08,-1.60128933669086e-08,-2.492372418308292e-08,-4.83048221950641e-09,-7.517894854530938e-09,-1.4570906133101148e-09,-2.267540094979287e-09,-4.392503179228931e-10,-6.835074627635389e-10,-1.3150772378693655e-10,-2.0461909697761324e-10,-3.636213244931288e-11,-5.657349519444608e-11,41.25668947356717,-0.11792707710784833,-14.509973711692176,817.6608294271111,-1.8346182073640878,-1.1493513454814432
242.5,1173.1403297182976,-0.10066768261274832,-0.19103113754921255,-0.10066768261274832,-0.19103113754921255,-0.026982143279102866,-0.04631885569337526,-0.007889734195438553,-0.013223980602348522,-0.0023617225522730165,-0.003931767094306619,-0.0007118148752216229,-0.0011825772223660414,-0.00021497770721800363,-0.000356910396390366,-6.49695410174676e-05,-0.00010782891382245842,-1.963862466471724e-05,-3.259041106665489e-05,-5.936252167933117e-06,-9.850327676931859e-06,-1.7943766633504276e-06,-2.977224041102291e-06,-5.423940085782096e-07,-8.998546321796201e-07,-1.639517863664407e-07,-2.719776357382921e-07,-4.9558414415868334e-08,-8.220420103593545e-08,-1.4980228754631912e-08,-2.484589372400383e-08,-4.528112495394512e-09,-7.509533424754206e-09,-1.3686455002471428e-09,-2.2695842598363385e-09,-4.1341964186205475e-10,-6.854979681843826e-10,-1.2401743675581875e-10,-2.0561680964829655e-10,-3.4348835123925604e-11,-5.6944800105423495e-11,41.22866811833725,-0.30235380053299965,-14.550848880743253,817.6788962127168,-1.774964763913364,-1.0420731261865708
243.0,1167.4682269600203,-0.08881695126009255,-0.16720888454102095,-0.08881695126009255,-0.16720888454102095,-0.02419661183519683,-0.04169748520039617,-0.007118165012289178,-0.012003960740784208,-0.002138435551831802,-0.003583957934902715,-0.0006463997915778953,-0.0010812945095931101,-0.00019575337073689608,-0.00032724918155333893,-5.931795639296104e-05,-9.913357172546741e-05,-1.7977690583558828e-05,-3.0042158313722613e-05,-5.44855855403057e-06,-9.104197180748083e-06,-1.6513127855540399e-06,-2.759003046230804e-06,-5.004688648120142e-07,-8.361086270739718e-07,-1.5167876476434253e-07,-2.5338052241058164e-07,-4.596978590921597e-08,-7.678629782389495e-08,-1.393220843056514e-08,-2.3269873070543232e-08,-4.2224556618073e-09,-7.051831938833556e-09,-1.2796309871399177e-09,-2.136901147158017e-09,-3.875490597791974e-10,-6.471266880396184e-10,-1.1655508518251842e-10,-1.9460669841632435e-10,-3.23530122132238e-11,-5.401449047237419e-11,41.21381454064492,-0.4933561634422423,-14.549257233076673,817.6938166475334,-1.5921798503686553,-0.9312563114521129
243.5,1160.9539409128065,-0.07714482310971371,-0.13103011438045406,-0.07714482310971371,-0.13103011438045406,-0.021368806203739123,-0.03410958083134935,-0.0063272905049016025,-0.009941877242810135,-0.0019084930451708309,-0.0029850740276036567,-0.000578813916698594,-0.0009040473795647192,-0.00017583398893034822,-0.0002745054766956756,-5.344583420928162e-05,-8.341824468733454e-05,-1.6247294215557166e-05,-2.535715233119193e-05,-4.9391046697343206e-06,-7.707968163793625e-06,-1.5014656972673477e-06,-2.3430380682046617e-06,-4.5643884661205423e-07,-7.122275635948563e-07,-1.3875536436325497e-07,-2.165001530526401e-07,-4.218100699112546e-08,-6.581086772046665e-08,-1.282282991405116e-08,-2.0004919252172607e-08,-3.898058981400843e-09,-6.080980046358542e-09,-1.1849140563018925e-09,-1.8483502808748876e-09,-3.5995052333723865e-10,-5.614519996167436e-10,-1.0857453304091145e-10,-1.6934442226438035e-10,-3.021398979760579e-11,-4.7122464534435515e-11,41.21850006474744,-0.6825427765789921,-14.505825246449039,817.6992406571412,-1.2988513342288126,-0.8190636429500782
244.0,1154.1300537490827,-0.06590255044123297,-0.08765395365814149,-0.06590255044123297,-0.08765395365814149,-0.018556519004633835,-0.024056666979731096,-0.0055311837518283525,-0.007121963070971684,-0.0016753472833366716,-0.0021528524435833894,-0.0005098762456276814,-0.0006547918666295231,-0.0001554002516555437,-0.0001995260005148011,-4.7387500306764135e-05,-6.083681618888235e-05,-1.4451635165498813e-05,-1.855270711948496e-05,-4.4072752857416605e-06,-5.657806621408396e-06,-1.3440745785205954e-06,-1.7253964910922155e-06,-4.09898714045998e-07,-5.261744081795673e-07,-1.2500567872858402e-07,-1.6046138259456684e-07,-3.8122634685509964e-08,-4.893406750029551e-08,-1.1626147830275936e-08,-1.4922853386936486e-08,-3.5455719215886397e-09,-4.550823109433043e-09,-1.0812099401896187e-09,-1.3877182865365208e-09,-3.294930161098124e-10,-4.2288781148762425e-10,-9.969560465422914e-11,-1.2795079518547202e-10,-2.7816783370911633e-11,-3.569962042435568e-11,41.247378824160386,-0.8616149577198845,-14.424256363059458,817.6897921952856,-0.9151721296215947,-0.7082285641627779
244.5,1147.5464897811858,-0.055394045324275165,-0.042232580692730684,-0.055394045324275165,-0.042232580692730684,-0.015841981792674226,-0.01227061597268961,-0.0047524816669132245,-0.0036974259159969153,-0.001445330335272897,-0.0011259611213792532,-0.00044135918457760976,-0.000343976849486145,-0.00013494513051555537,-0.00010518531675131757,-4.1278667714734964e-05,-3.217762468916685e-05,-1.2627580068410844e-05,-9.843664529796578e-06,-3.86291000207817e-06,-3.0113388515594126e-06,-1.1817049348287192e-06,-9.212180738383728e-07,-3.614960099513748e-07,-2.8181575740229955e-07,-1.1058544370167143e-07,-8.621207395103757e-08,-3.3829252331280944e-08,-2.6373689633312134e-08,-1.0348718998319659e-08,-8.068140458586516e-09,-3.1657617414914248e-09,-2.4681607532906834e-09,-9.683726004046462e-10,-7.549984706904376e-10,-2.9601531751948124e-10,-2.3079485079734866e-10,-8.98348042500622e-11,-7.004298896992252e-11,-2.5129755110889974e-11,-1.9593636284582283e-11,41.30340957376126,-1.0228007858347452,-14.311107588530886,817.6610977727255,-0.4675397821165585,-0.6021808150047468
245.0,1141.7358786611683,-0.04595994731438163,0.0011316372657669024,-0.04595994731438163,0.0011316372657669024,-0.013329439980142405,0.00034691346272088815,-0.004022098015145405,0.0001063963987052015,-0.001227663970122367,3.263712898208758e-05,-0.00037601847822899036,1.0011499749337219e-05,-0.00011529136867229525,3.0710460863762313e-06,-3.5364475291179924e-05,9.420490736428946e-07,-1.0847985636142168e-05,2.889752977303581e-07,-3.3275989928433414e-06,8.864370767300866e-08,-1.0207346716570317e-06,2.719162146809703e-08,-3.1310842196468494e-07,8.341080232922338e-09,-9.604541325972412e-08,2.558641791644473e-09,-2.946174634574371e-08,7.848680598394203e-10,-9.037329045203542e-09,2.407595787958549e-10,-2.772164981225842e-09,7.385295239954534e-11,-8.502959801042576e-10,2.2652922224281103e-11,-2.6062981103603487e-10,6.943580663828263e-12,-7.930592274423508e-11,2.1128573837462835e-12,-2.223477013447376e-11,5.92381803684315e-13,41.3879974875804,-1.1592617717751275,-14.175342605435937,817.6097480635245,0.013263905370809237,-0.5049384536503442
245.5,1137.1800067715706,-0.03794217631000664,0.04500749138499178,-0.03794217631000664,0.04500749138499178,-0.011134769993119272,0.013095814670123631,-0.0033762142816403822,0.003961180276405274,-0.0010335656591051866,0.0012117487801939235,-0.0003173262665139934,0.00037194587920493297,-9.751254731876951e-05,0.00011428747229615646,-2.9976170415465104e-05,3.513168102949249e-05,-9.214924822347064e-06,1.07996569552429e-05,-2.8327447536535914e-06,3.319869329626111e-06,-8.708093656911518e-07,1.0205446720790397e-06,-2.676940624321215e-07,3.137206087469216e-07,-8.22913871928964e-08,9.643930592649746e-08,-2.529705730023579e-08,2.9645930049655815e-08,-7.77652140065528e-09,9.11330338040309e-09,-2.3905512402636116e-09,2.8014565977417817e-09,-7.348223363156141e-10,8.611198145726444e-10,-2.2571788728105209e-10,2.6451030827416095e-10,-6.882599817482323e-11,8.065376975879732e-11,-1.9330917498276707e-11,2.2652739746168274e-11,41.50116415690775,-1.2654518025004327,-14.0276722337127,817.5332803585445,0.49418449022484556,-0.42075255290742497
246.0,1134.2794648455138,-0.03163768722218873,0.09147651584203212,-0.03163768722218873,0.09147651584203212,-0.009368627382825985,0.025220515755252554,-0.0028508035971716063,0.007524946744969985,-0.0008744893016865078,0.0022947096681575838,-0.00026890843484084085,0.0007043246086468948,-8.275441009611038e-05,0.00021660914300450026,-2.547435491527746e-05,6.666006736947862e-05,-7.841790638083654e-06,2.0518314090535203e-05,-2.4139445578113784e-06,6.3156433789169044e-06,-7.430864450388795e-07,1.9439877521875195e-06,-2.2874488260207522e-07,5.983695012424209e-07,-7.041471609021587e-08,1.8418123152158925e-07,-2.1675815932537534e-08,5.669193386995838e-08,-6.6724790318040306e-09,1.7450059525869126e-08,-2.0539802475833704e-09,5.371181609212315e-09,-6.322321846324395e-10,1.6531569067842921e-09,-1.944706209933267e-10,5.084584982572236e-10,-5.937702369371806e-11,1.5523333233818987e-10,-1.669595839712229e-11,4.3646354324388656e-11,41.6416717445863,-1.33741000409479,-13.87972216742471,817.4302458345586,0.9421536489265575,-0.3535567491445555
246.5,1133.3283990225937,-0.02725130468387679,0.13636323852158524,-0.02725130468387679,0.13636323852158524,-0.008116580419126548,0.035722459288994285,-0.00247476160634391,0.01052505575023458,-0.0007598369134386319,0.0031988129143592533,-0.00023379184675583002,0.0009810998632698352,-7.198458095705855e-05,0.00030174404492651195,-2.216914173150717e-05,9.28829709924361e-05,-6.827446080488351e-06,2.8601198096986697e-05,-2.1026533433909557e-06,8.807088359009592e-06,-6.47555620420734e-07,2.7119425242908905e-06,-1.994281570853864e-07,8.350810109275657e-07,-6.141802859204348e-08,2.5714419997492065e-07,-1.8914952018070798e-08,7.918170214333697e-08,-5.8252471465201226e-09,2.4382187909926453e-08,-1.7939929769252205e-09,7.507888096484592e-09,-5.524568101536142e-10,2.3117142225961306e-09,-1.7000909607259762e-10,7.112904403169183e-10,-5.193113708171309e-11,2.172417370090457e-10,-1.4607781372261662e-11,6.110110175180146e-11,41.807067016539335,-1.3729719418066615,-13.743096197924762,817.3003801860777,1.3263463835366478,-0.30632859217648595
247.0,1134.4959518782887,-0.024856097711981707,0.17416184416391453,-0.024856097711981707,0.17416184416391453,-0.0074208242295010505,0.04373019070240625,-0.0022633381140735815,0.012749980076827221,-0.0006947260086309586,0.0038619231349362945,-0.00021365876962993653,0.0011827963094667283,-6.575199355386402e-05,0.0003634714867012493,-2.023864507505446e-05,0.00011180851429260712,-6.229510807733575e-06,3.440796983133343e-05,-1.9174606184764505e-06,1.058893906331406e-05,-5.901996700287207e-07,3.258711020411326e-06,-1.8166508712820598e-07,1.0028575522115413e-06,-5.591701482587839e-08,3.086260972997787e-07,-1.7211410402443263e-08,9.497865608613817e-08,-5.297716149279485e-09,2.922934859788525e-08,-1.6306403795725752e-09,8.995173386419452e-09,-5.018789820058064e-10,2.7680331363055987e-09,-1.5436080275891708e-10,8.511979220493079e-10,-4.7126267844208416e-11,2.5982441942523586e-10,-1.3250238946138694e-11,7.304240733506418e-11,41.9936601590245,-1.3718871738636234,-13.628422803064902,817.1448432539024,1.6202913707017417,-0.28050039476845395
247.5,1137.8155596078152,-0.024361990731097922,0.19914853368442775,-0.024361990731097922,0.19914853368442775,-0.007269182930535772,0.04860786607405496,-0.002214219515841928,0.01406476315713125,-0.0006786306270726159,0.004246389240431948,-0.00020838266602415668,0.0012978597467481908,-6.40269391429837e-05,0.0003981417573115075,-1.96762945509614e-05,0.00012227452981752467,-6.0467761295342664e-06,3.756859999337023e-05,-1.8582513829757422e-06,1.1543330094241134e-05,-5.710643371298435e-07,3.546804237625567e-06,-1.754953500414749e-07,1.0897912637890035e-06,-5.393195776974825e-08,3.348493213702485e-07,-1.657397708686853e-08,1.0288581461759861e-07,-5.093391151111563e-09,3.161268072446444e-08,-1.5652533809951679e-09,9.713248098960433e-09,-4.80987657669114e-10,2.9842783906240917e-09,-1.4770088742749053e-10,9.162508132966608e-10,-4.502345063918072e-11,2.7925298678545643e-10,-1.2642321266529237e-11,7.840145561270433e-11,42.19649628391566,-1.3358356243060598,-13.544479177935363,816.9664493880184,1.8036980985257545,-0.2755563684106144
